;;;;;;;;;sobota, 27 wrzesnia 2025
Plan dla toku: Psychologia S Jmgr 5.00 2025/2026 Zima;;;;;;;;;
Czas od;;Czas do;Liczba godzin;Grupy;Zajecia;Sala;Forma zaliczenia;Uwagi;
;8:00;8:45;1h00m;Psychologia Jmgr 1sem Cw4S ;Biologiczne podstawy zachowania czlowieka ;S47 308 ;Zaliczenie ocena;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw3S ;Kompetencje przyszlosci 1 ;S47 107 ;Zaliczenie;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw1S ;Kompetencje przyszlosci 1 ;S47 311 ;Zaliczenie;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw7S ;Filozofia z etyka ;S55 502 - prac. edukacji elementarnej i sensorycznej ;Zaliczenie ocena;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw4S ;Biologiczne podstawy zachowania czlowieka ;S47 308 ;Zaliczenie ocena;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw5S ;Komunikacja spoleczna ;S47 316 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw3S ;Kompetencje przyszlosci 1 ;S47 107 ;Zaliczenie;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw5S ;Komunikacja spoleczna ;S47 316 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw2S ;Wprowadzenie do psychologii  ;S55 507 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw4S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S47 317 ;Zaliczenie;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw7S ;Filozofia z etyka ;S55 502 - prac. edukacji elementarnej i sensorycznej ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw1S ;Kompetencje przyszlosci 1 ;S47 311 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw4S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S47 317 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw3S ;Biologiczne podstawy zachowania czlowieka ;S47 316 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw6S ;Filozofia z etyka ;S55 402 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw2S ;Wprowadzenie do psychologii  ;S55 507 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw5S ;Kompetencje przyszlosci 1 ;S55 502 - prac. edukacji elementarnej i sensorycznej ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw1S ;Podstawy logiki ;S47 107 ;Zaliczenie ocena;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw6S ;Filozofia z etyka ;S55 402 ;Zaliczenie ocena;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw1S ;Podstawy logiki ;S47 107 ;Zaliczenie ocena;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw3S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S55 507 ;Zaliczenie;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw5S ;Kompetencje przyszlosci 1 ;S55 502 - prac. edukacji elementarnej i sensorycznej ;Zaliczenie;;
;16:00;17:30;2h00m;Psychologia Jmgr 1sem Cw3S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S55 507 ;Zaliczenie;;
Data Zajec: 2025.10.15 sroda ;;;;;;;;;
;8:00;8:45;1h00m;Psychologia Jmgr 1sem WykS ;Biologiczne podstawy zachowania czlowieka ;S55 27-AULA ;Egzamin;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem WykS ;Biologiczne podstawy zachowania czlowieka ;S55 27-AULA ;Egzamin;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem WykS ;Filozofia z etyka ;S55 27-AULA ;Egzamin;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw2S ;Filozofia z etyka ;S55 309 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw7S ;Wprowadzenie do psychologii  ;S47 116 ;Zaliczenie ocena;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw7S ;Wprowadzenie do psychologii  ;S47 116 ;Zaliczenie ocena;;
Data Zajec: 2025.10.16 czwartek ;;;;;;;;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw5S ;Filozofia z etyka ;S55 504 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw2S ;Komunikacja spoleczna ;S55 108 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw5S ;Filozofia z etyka ;S55 504 ;Zaliczenie ocena;;
Data Zajec: 2025.10.17 piatek ;;;;;;;;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw1S ;Wprowadzenie do psychologii  ;S47 124 ;Zaliczenie ocena;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw7S ;Integracyjny warsztat psychologiczny ;S47 109 ;Zaliczenie;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw1S ;Wprowadzenie do psychologii  ;S47 124 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw7S ;Integracyjny warsztat psychologiczny ;S47 109 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw6S ;Integracyjny warsztat psychologiczny ;S47 123 ;Zaliczenie;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw6S ;Integracyjny warsztat psychologiczny ;S47 123 ;Zaliczenie;;
Data Zajec: 2025.10.20 poniedzialek ;;;;;;;;;
;8:00;8:45;1h00m;Psychologia Jmgr 1sem Cw4S ;Wprowadzenie do psychologii  ;S55 504 ;Zaliczenie ocena;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw4S ;Wprowadzenie do psychologii  ;S55 504 ;Zaliczenie ocena;;
